DGRP	sex	value
DGRP_057	M	31
DGRP_057	F	45
DGRP_057	F	39
DGRP_057	F	38
DGRP_057	M	35
DGRP_057	M	17
DGRP_057	M	15
DGRP_057	F	42
DGRP_057	F	32
DGRP_057	F	31
DGRP_057	M	32
DGRP_057	M	30
DGRP_057	M	18
DGRP_057	F	38
DGRP_057	F	37
DGRP_057	F	31
DGRP_057	M	31
DGRP_057	M	31
DGRP_057	M	28
DGRP_057	F	44
DGRP_057	F	43
DGRP_057	F	42
DGRP_057	M	35
DGRP_057	M	35
DGRP_057	M	17
DGRP_057	F	42
DGRP_057	F	42
DGRP_057	M	32
DGRP_057	M	28
DGRP_057	M	21
DGRP_057	F	46
DGRP_057	F	18
DGRP_057	F	10
DGRP_057	M	31
DGRP_057	M	30
DGRP_057	M	28
DGRP_057	F	32
DGRP_057	F	31
DGRP_057	F	30
DGRP_057	M	28
DGRP_057	M	25
DGRP_057	M	11
DGRP_057	F	42
DGRP_057	F	32
DGRP_057	F	32
DGRP_057	M	32
DGRP_057	M	21
DGRP_057	M	21
DGRP_059	F	31
DGRP_059	F	40
DGRP_059	M	31
DGRP_059	M	38
DGRP_059	F	7
DGRP_059	F	28
DGRP_059	F	38
DGRP_059	M	24
DGRP_059	M	38
DGRP_059	M	38
DGRP_059	F	26
DGRP_059	F	28
DGRP_059	F	33
DGRP_059	M	14
DGRP_059	M	24
DGRP_059	M	35
DGRP_059	F	14
DGRP_059	F	41
DGRP_059	M	24
DGRP_059	M	38
DGRP_059	M	38
DGRP_059	F	31
DGRP_059	F	38
DGRP_059	F	38
DGRP_059	M	26
DGRP_059	M	33
DGRP_059	F	31
DGRP_059	F	31
DGRP_059	F	38
DGRP_059	M	5
DGRP_059	M	40
DGRP_059	F	17
DGRP_059	F	26
DGRP_059	F	31
DGRP_059	M	28
DGRP_059	M	39
DGRP_059	F	14
DGRP_059	F	24
DGRP_059	M	38
DGRP_059	M	45
DGRP_059	F	12
DGRP_059	F	35
DGRP_059	F	38
DGRP_059	M	31
DGRP_059	M	31
DGRP_059	M	31
DGRP_059	F	38
DGRP_059	F	45
DGRP_059	F	45
DGRP_059	M	14
DGRP_059	M	31
DGRP_059	M	45
DGRP_059	F	31
DGRP_059	F	31
DGRP_059	F	33
DGRP_059	M	5
DGRP_059	M	31
DGRP_059	M	31
DGRP_059	F	31
DGRP_059	F	33
DGRP_059	M	33
DGRP_059	M	38
DGRP_059	F	32
DGRP_059	F	32
DGRP_059	F	32
DGRP_059	M	41
DGRP_059	M	32
DGRP_059	M	24
DGRP_059	F	28
DGRP_059	F	19
DGRP_059	F	14
DGRP_059	M	34
DGRP_059	M	34
DGRP_059	M	17
DGRP_059	F	32
DGRP_059	F	32
DGRP_059	F	32
DGRP_059	M	35
DGRP_059	M	32
DGRP_059	M	28
DGRP_059	F	35
DGRP_059	F	32
DGRP_059	F	32
DGRP_059	M	32
DGRP_059	M	28
DGRP_059	M	14
DGRP_059	F	34
DGRP_059	F	32
DGRP_059	F	24
DGRP_059	M	32
DGRP_059	M	32
DGRP_059	M	28
DGRP_059	F	32
DGRP_059	F	32
DGRP_059	F	32
DGRP_059	M	32
DGRP_059	M	20
DGRP_059	M	20
DGRP_059	F	41
DGRP_059	F	32
DGRP_059	F	24
DGRP_059	M	32
DGRP_059	M	32
DGRP_059	M	32
DGRP_059	F	25
DGRP_059	F	14
DGRP_059	M	46
DGRP_059	M	32
DGRP_059	M	17
DGRP_059	F	32
DGRP_059	F	24
DGRP_059	F	21
DGRP_059	M	41
DGRP_059	M	21
DGRP_059	F	24
DGRP_059	F	18
DGRP_059	M	33
DGRP_059	M	32
DGRP_059	F	35
DGRP_059	F	32
DGRP_059	F	24
DGRP_059	M	41
DGRP_059	M	38
DGRP_059	M	28
DGRP_059	F	32
DGRP_059	F	24
DGRP_059	F	17
DGRP_059	M	38
DGRP_059	M	32
DGRP_069	M	31
DGRP_069	M	31
DGRP_069	M	31
DGRP_069	F	32
DGRP_069	F	31
DGRP_069	F	6
DGRP_069	M	31
DGRP_069	M	19
DGRP_069	M	19
DGRP_069	F	38
DGRP_069	F	28
DGRP_069	F	28
DGRP_069	M	45
DGRP_069	M	33
DGRP_069	M	18
DGRP_069	F	38
DGRP_069	F	34
DGRP_069	F	33
DGRP_069	M	46
DGRP_069	M	31
DGRP_069	M	21
DGRP_069	F	17
DGRP_069	F	10
DGRP_069	M	40
DGRP_069	M	31
DGRP_069	M	19
DGRP_069	F	31
DGRP_069	F	14
DGRP_069	M	38
DGRP_069	M	38
DGRP_069	M	38
DGRP_069	F	38
DGRP_069	F	33
DGRP_069	F	31
DGRP_069	M	31
DGRP_069	M	31
DGRP_069	M	12
DGRP_069	F	34
DGRP_069	F	28
DGRP_069	F	21
DGRP_069	M	33
DGRP_069	M	24
DGRP_069	M	20
DGRP_069	F	34
DGRP_069	F	32
DGRP_069	F	3
DGRP_069	M	47
DGRP_069	M	46
DGRP_069	M	31
DGRP_069	F	24
DGRP_069	F	24
DGRP_069	F	24
DGRP_069	M	32
DGRP_069	M	31
DGRP_069	M	28
DGRP_069	F	31
DGRP_069	F	31
DGRP_069	F	28
DGRP_069	M	42
DGRP_069	M	38
DGRP_069	M	31
DGRP_069	F	28
DGRP_069	F	24
DGRP_069	F	10
DGRP_069	M	40
DGRP_069	M	32
DGRP_069	M	17
DGRP_069	F	31
DGRP_069	F	31
DGRP_069	F	17
DGRP_069	M	33
DGRP_069	M	33
DGRP_069	F	31
DGRP_069	F	26
DGRP_069	F	5
DGRP_069	M	33
DGRP_069	M	14
DGRP_069	F	33
DGRP_069	F	24
DGRP_069	F	19
DGRP_069	M	33
DGRP_069	M	31
DGRP_069	M	21
DGRP_069	F	38
DGRP_069	F	32
DGRP_069	F	17
DGRP_069	M	48
DGRP_069	M	31
DGRP_069	M	24
DGRP_069	F	33
DGRP_069	F	31
DGRP_069	F	26
DGRP_069	M	26
DGRP_069	M	24
DGRP_069	F	39
DGRP_069	F	38
DGRP_069	F	4
DGRP_069	M	47
DGRP_069	M	28
DGRP_069	M	26
DGRP_069	F	31
DGRP_069	F	5
DGRP_069	M	28
DGRP_069	M	26
DGRP_069	M	24
DGRP_069	F	31
DGRP_069	F	28
DGRP_069	F	10
DGRP_069	M	31
DGRP_069	M	31
DGRP_069	M	27
DGRP_069	F	31
DGRP_069	F	28
DGRP_069	F	28
DGRP_069	M	21
DGRP_069	M	17
DGRP_069	M	17
DGRP_069	F	32
DGRP_069	F	32
DGRP_069	F	31
DGRP_069	M	33
DGRP_069	M	27
DGRP_069	M	17
DGRP_069	F	52
DGRP_069	F	35
DGRP_069	F	12
DGRP_069	M	45
DGRP_069	M	45
DGRP_069	M	40
DGRP_069	F	41
DGRP_069	F	26
DGRP_069	F	17
DGRP_073	M	31
DGRP_073	M	17
DGRP_073	M	12
DGRP_073	F	27
DGRP_073	F	20
DGRP_073	F	12
DGRP_073	M	24
DGRP_073	M	24
DGRP_073	M	14
DGRP_073	F	31
DGRP_073	F	19
DGRP_073	F	10
DGRP_073	M	33
DGRP_073	M	11
DGRP_073	F	33
DGRP_073	F	33
DGRP_073	F	31
DGRP_073	M	31
DGRP_073	M	14
DGRP_073	M	10
DGRP_073	F	31
DGRP_073	F	21
DGRP_073	F	17
DGRP_073	M	24
DGRP_073	M	13
DGRP_073	M	3
DGRP_073	F	31
DGRP_073	F	31
DGRP_073	F	27
DGRP_073	M	19
DGRP_073	M	17
DGRP_073	M	11
DGRP_073	F	31
DGRP_073	F	24
DGRP_073	F	6
DGRP_073	M	24
DGRP_073	M	24
DGRP_073	M	17
DGRP_073	F	35
DGRP_073	F	35
DGRP_073	F	19
DGRP_073	M	31
DGRP_073	M	28
DGRP_073	M	19
DGRP_073	F	33
DGRP_073	F	24
DGRP_073	F	3
DGRP_073	M	24
DGRP_073	M	19
DGRP_073	M	19
DGRP_073	F	31
DGRP_073	F	31
DGRP_073	F	21
DGRP_073	M	31
DGRP_073	M	14
DGRP_073	M	14
DGRP_073	F	21
DGRP_073	F	20
DGRP_073	F	10
DGRP_073	M	24
DGRP_073	M	18
DGRP_073	M	7
DGRP_073	F	31
DGRP_073	F	31
DGRP_073	F	31
DGRP_073	M	17
DGRP_073	M	10
DGRP_073	M	10
DGRP_073	F	31
DGRP_073	F	31
DGRP_073	F	28
DGRP_073	M	27
DGRP_073	M	26
DGRP_073	F	28
DGRP_073	F	26
DGRP_073	F	24
DGRP_073	M	26
DGRP_073	M	17
DGRP_073	M	14
DGRP_073	F	33
DGRP_073	F	31
DGRP_073	F	28
DGRP_073	M	24
DGRP_073	M	24
DGRP_073	M	10
DGRP_073	F	32
DGRP_073	F	31
DGRP_073	F	13
DGRP_073	M	31
DGRP_073	M	28
DGRP_073	M	25
DGRP_073	F	26
DGRP_073	F	24
DGRP_073	F	12
DGRP_073	M	31
DGRP_073	M	26
DGRP_073	M	14
DGRP_073	F	31
DGRP_073	F	14
DGRP_073	F	10
DGRP_073	M	26
DGRP_073	M	19
DGRP_073	M	17
DGRP_073	F	31
DGRP_073	F	11
DGRP_073	F	10
DGRP_073	M	17
DGRP_073	M	10
DGRP_073	M	3
DGRP_073	F	42
DGRP_073	F	41
DGRP_073	F	17
DGRP_073	M	24
DGRP_073	M	17
DGRP_073	M	3
DGRP_073	F	24
DGRP_073	F	12
DGRP_073	F	4
DGRP_073	M	31
DGRP_073	M	24
DGRP_073	M	17
DGRP_073	F	31
DGRP_073	F	24
DGRP_073	F	21
DGRP_073	M	24
DGRP_073	M	24
DGRP_073	M	12
DGRP_073	F	32
DGRP_073	F	21
DGRP_073	F	21
DGRP_073	M	27
DGRP_073	M	19
DGRP_073	M	17
DGRP_073	F	27
DGRP_073	F	21
DGRP_073	F	3
DGRP_073	M	26
DGRP_073	M	17
DGRP_073	M	17
DGRP_073	F	31
DGRP_073	F	24
DGRP_075	M	34
DGRP_075	M	31
DGRP_075	M	25
DGRP_075	F	38
DGRP_075	F	35
DGRP_075	F	35
DGRP_075	M	31
DGRP_075	M	31
DGRP_075	M	31
DGRP_075	F	45
DGRP_075	F	31
DGRP_075	F	28
DGRP_075	M	31
DGRP_075	M	10
DGRP_075	M	3
DGRP_075	F	52
DGRP_075	F	7
DGRP_075	F	3
DGRP_075	M	41
DGRP_075	M	35
DGRP_075	M	34
DGRP_075	F	45
DGRP_075	F	42
DGRP_075	F	31
DGRP_075	M	47
DGRP_075	M	45
DGRP_075	M	35
DGRP_075	F	45
DGRP_075	F	38
DGRP_075	F	28
DGRP_075	M	35
DGRP_075	M	31
DGRP_075	M	5
DGRP_075	F	49
DGRP_075	F	45
DGRP_075	F	5
DGRP_075	M	38
DGRP_075	M	38
DGRP_075	M	31
DGRP_075	F	48
DGRP_075	F	40
DGRP_075	F	3
DGRP_075	M	38
DGRP_075	M	14
DGRP_075	M	10
DGRP_075	F	38
DGRP_075	F	38
DGRP_075	F	6
DGRP_075	M	31
DGRP_075	M	31
DGRP_075	M	31
DGRP_075	F	52
DGRP_075	F	33
DGRP_075	F	10
DGRP_075	M	49
DGRP_075	M	38
DGRP_075	M	28
DGRP_075	F	31
DGRP_075	F	10
DGRP_075	F	6
DGRP_075	M	31
DGRP_075	M	31
DGRP_075	M	31
DGRP_075	F	45
DGRP_075	F	28
DGRP_075	F	5
DGRP_075	M	45
DGRP_075	M	42
DGRP_075	M	31
DGRP_075	F	45
DGRP_075	F	24
DGRP_075	F	17
DGRP_075	M	38
DGRP_075	M	38
DGRP_075	M	33
DGRP_075	F	52
DGRP_075	F	24
DGRP_075	M	6
DGRP_075	M	3
DGRP_075	F	34
DGRP_075	F	24
DGRP_075	F	6
DGRP_075	M	38
DGRP_075	M	38
DGRP_075	M	26
DGRP_075	F	34
DGRP_075	F	10
DGRP_075	F	3
DGRP_075	M	38
DGRP_075	M	34
DGRP_075	M	10
DGRP_075	F	52
DGRP_075	F	42
DGRP_075	F	5
DGRP_075	M	45
DGRP_075	M	38
DGRP_075	M	38
DGRP_075	F	49
DGRP_075	F	49
DGRP_075	F	38
DGRP_075	M	45
DGRP_075	M	31
DGRP_075	M	12
DGRP_075	F	55
DGRP_075	F	10
DGRP_075	M	38
DGRP_075	M	17
DGRP_075	M	7
DGRP_075	F	46
DGRP_075	F	3
DGRP_075	F	3
DGRP_075	M	47
DGRP_075	M	45
DGRP_075	M	38
DGRP_075	F	47
DGRP_075	F	40
DGRP_075	F	3
DGRP_075	M	41
DGRP_075	M	38
DGRP_075	M	18
DGRP_075	F	52
DGRP_075	F	42
DGRP_075	F	38
DGRP_075	M	38
DGRP_075	M	38
DGRP_075	M	17
DGRP_075	F	59
DGRP_075	F	3
DGRP_083	M	7
DGRP_083	M	4
DGRP_083	M	4
DGRP_083	F	25
DGRP_083	F	23
DGRP_083	F	7
DGRP_083	M	29
DGRP_083	M	4
DGRP_083	M	4
DGRP_083	F	42
DGRP_083	F	25
DGRP_083	F	7
DGRP_083	M	17
DGRP_083	M	10
DGRP_083	M	4
DGRP_083	F	31
DGRP_083	F	12
DGRP_083	M	28
DGRP_083	M	11
DGRP_083	M	1
DGRP_083	F	9
DGRP_083	F	7
DGRP_083	M	14
DGRP_083	M	4
DGRP_083	M	1
DGRP_083	F	28
DGRP_083	F	7
DGRP_083	F	2
DGRP_083	M	14
DGRP_083	M	4
DGRP_083	M	1
DGRP_083	F	35
DGRP_083	F	16
DGRP_083	F	14
DGRP_083	M	11
DGRP_083	M	4
DGRP_083	M	4
DGRP_083	F	35
DGRP_083	F	9
DGRP_083	F	1
DGRP_083	M	21
DGRP_083	M	14
DGRP_083	M	11
DGRP_083	F	35
DGRP_083	F	23
DGRP_083	F	4
DGRP_083	M	25
DGRP_083	M	5
DGRP_083	F	24
DGRP_083	F	5
DGRP_083	F	3
DGRP_083	M	3
DGRP_083	M	3
DGRP_083	F	31
DGRP_083	F	5
DGRP_083	F	5
DGRP_083	M	21
DGRP_083	M	18
DGRP_083	M	16
DGRP_083	F	49
DGRP_083	F	14
DGRP_083	M	25
DGRP_083	M	21
DGRP_083	M	18
DGRP_083	F	25
DGRP_083	F	25
DGRP_083	F	11
DGRP_083	M	28
DGRP_083	M	16
DGRP_083	M	14
DGRP_083	F	25
DGRP_083	F	21
DGRP_083	M	5
DGRP_083	M	3
DGRP_083	M	3
DGRP_083	F	10
DGRP_083	F	3
DGRP_083	F	3
DGRP_083	M	11
DGRP_083	M	7
DGRP_083	M	3
DGRP_083	F	14
DGRP_083	F	7
DGRP_083	F	7
DGRP_083	M	16
DGRP_083	M	11
DGRP_083	M	10
DGRP_083	F	16
DGRP_083	F	10
DGRP_083	F	1
DGRP_083	M	28
DGRP_083	M	17
DGRP_083	M	2
DGRP_083	F	14
DGRP_083	F	4
DGRP_083	F	1
DGRP_083	M	15
DGRP_083	M	9
DGRP_083	M	1
DGRP_083	F	29
DGRP_083	F	21
DGRP_083	F	21
DGRP_083	M	10
DGRP_083	M	7
DGRP_083	M	2
DGRP_083	F	21
DGRP_083	F	7
DGRP_083	F	1
DGRP_083	M	28
DGRP_083	M	1
DGRP_083	F	28
DGRP_083	F	7
DGRP_083	M	17
DGRP_083	M	12
DGRP_083	M	3
DGRP_083	F	17
DGRP_083	F	5
DGRP_083	F	3
DGRP_083	M	14
DGRP_083	M	16
DGRP_083	M	3
DGRP_083	F	14
DGRP_083	F	16
DGRP_083	M	14
DGRP_083	M	14
DGRP_083	M	2
DGRP_083	F	14
DGRP_083	F	4
DGRP_085	M	38
DGRP_085	M	31
DGRP_085	M	26
DGRP_085	F	41
DGRP_085	F	38
DGRP_085	F	24
DGRP_085	M	28
DGRP_085	M	25
DGRP_085	M	24
DGRP_085	F	38
DGRP_085	F	31
DGRP_085	F	31
DGRP_085	M	26
DGRP_085	M	26
DGRP_085	M	10
DGRP_085	F	41
DGRP_085	F	27
DGRP_085	F	10
DGRP_085	M	24
DGRP_085	M	17
DGRP_085	M	10
DGRP_085	F	45
DGRP_085	F	42
DGRP_085	F	28
DGRP_085	M	28
DGRP_085	M	17
DGRP_085	M	6
DGRP_085	F	42
DGRP_085	F	42
DGRP_085	F	38
DGRP_085	M	31
DGRP_085	M	26
DGRP_085	F	40
DGRP_085	F	38
DGRP_085	F	38
DGRP_085	M	26
DGRP_085	M	17
DGRP_085	M	10
DGRP_085	F	52
DGRP_085	F	33
DGRP_085	F	28
DGRP_085	M	24
DGRP_085	M	3
DGRP_085	M	3
DGRP_085	F	40
DGRP_085	F	38
DGRP_085	F	24
DGRP_085	M	26
DGRP_085	M	17
DGRP_085	M	10
DGRP_085	F	28
DGRP_085	F	28
DGRP_085	F	4
DGRP_085	M	33
DGRP_085	M	24
DGRP_085	M	21
DGRP_085	F	26
DGRP_085	F	19
DGRP_085	F	3
DGRP_085	M	31
DGRP_085	M	28
DGRP_085	M	24
DGRP_085	F	45
DGRP_085	F	45
DGRP_085	F	31
DGRP_085	M	28
DGRP_085	M	24
DGRP_085	M	24
DGRP_085	F	39
DGRP_085	F	18
DGRP_085	F	3
DGRP_085	M	21
DGRP_085	M	17
DGRP_085	M	5
DGRP_085	F	45
DGRP_085	F	35
DGRP_085	F	35
DGRP_085	M	32
DGRP_085	M	17
DGRP_085	M	18
DGRP_085	F	47
DGRP_085	F	47
DGRP_085	F	33
DGRP_085	M	10
DGRP_085	F	47
DGRP_085	F	38
DGRP_085	F	10
DGRP_085	M	21
DGRP_085	M	12
DGRP_085	F	52
DGRP_085	F	17
DGRP_085	F	12
DGRP_085	M	31
DGRP_085	M	17
DGRP_085	F	38
DGRP_085	F	35
DGRP_085	F	18
DGRP_085	M	33
DGRP_085	M	31
DGRP_085	M	31
DGRP_085	F	38
DGRP_085	F	38
DGRP_085	F	38
DGRP_085	M	24
DGRP_085	M	21
DGRP_085	M	3
DGRP_085	F	41
DGRP_085	F	24
DGRP_085	M	31
DGRP_085	M	26
DGRP_085	M	25
DGRP_085	F	52
DGRP_085	F	47
DGRP_085	F	24
DGRP_085	M	31
DGRP_085	M	24
DGRP_085	M	17
DGRP_085	F	40
DGRP_085	F	31
DGRP_085	F	28
DGRP_085	M	24
DGRP_085	M	17
DGRP_085	F	42
DGRP_085	F	24
DGRP_085	F	24
DGRP_085	M	33
DGRP_085	M	19
DGRP_085	F	45
DGRP_085	F	38
DGRP_085	F	18
DGRP_085	M	17
DGRP_085	M	10
DGRP_085	M	4
DGRP_085	F	40
DGRP_085	F	35
DGRP_085	F	10
DGRP_088	M	26
DGRP_088	M	26
DGRP_088	M	26
DGRP_088	F	38
DGRP_088	F	28
DGRP_088	F	24
DGRP_088	M	24
DGRP_088	M	17
DGRP_088	F	38
DGRP_088	F	38
DGRP_088	F	31
DGRP_088	M	45
DGRP_088	M	28
DGRP_088	F	31
DGRP_088	F	26
DGRP_088	F	24
DGRP_088	M	35
DGRP_088	M	24
DGRP_088	F	38
DGRP_088	F	26
DGRP_088	F	24
DGRP_088	M	38
DGRP_088	M	24
DGRP_088	M	24
DGRP_088	F	35
DGRP_088	F	31
DGRP_088	F	24
DGRP_088	M	24
DGRP_088	M	24
DGRP_088	M	24
DGRP_088	F	38
DGRP_088	F	24
DGRP_088	F	24
DGRP_088	M	45
DGRP_088	M	42
DGRP_088	M	24
DGRP_088	F	31
DGRP_088	F	21
DGRP_088	M	35
DGRP_088	M	35
DGRP_088	M	7
DGRP_088	F	38
DGRP_088	F	5
DGRP_088	F	4
DGRP_088	M	24
DGRP_088	M	24
DGRP_088	M	17
DGRP_088	F	38
DGRP_088	F	17
DGRP_088	F	10
DGRP_088	M	38
DGRP_088	M	20
DGRP_088	M	17
DGRP_088	F	24
DGRP_088	F	24
DGRP_088	F	24
DGRP_088	M	40
DGRP_088	M	18
DGRP_088	M	17
DGRP_088	F	25
DGRP_088	F	17
DGRP_088	M	40
DGRP_088	M	31
DGRP_088	M	5
DGRP_088	F	31
DGRP_088	F	17
DGRP_088	F	17
DGRP_088	M	38
DGRP_088	M	17
DGRP_088	M	14
DGRP_088	F	38
DGRP_088	F	17
DGRP_088	F	17
DGRP_088	M	33
DGRP_088	M	24
DGRP_088	M	17
DGRP_088	F	34
DGRP_088	F	31
DGRP_088	F	18
DGRP_088	M	45
DGRP_088	M	4
DGRP_088	F	24
DGRP_088	F	19
DGRP_088	M	40
DGRP_088	M	19
DGRP_088	F	31
DGRP_088	F	28
DGRP_088	F	17
DGRP_088	M	42
DGRP_088	M	38
DGRP_088	F	31
DGRP_088	F	28
DGRP_088	M	31
DGRP_088	M	21
DGRP_088	F	38
DGRP_088	F	34
DGRP_088	M	48
DGRP_088	M	38
DGRP_088	F	38
DGRP_088	F	28
DGRP_088	M	31
DGRP_088	M	31
DGRP_088	F	34
DGRP_088	F	31
DGRP_088	F	31
DGRP_088	M	35
DGRP_088	M	31
DGRP_088	M	27
DGRP_088	F	38
DGRP_088	F	34
DGRP_088	F	21
DGRP_088	M	35
DGRP_088	M	26
DGRP_088	M	24
DGRP_088	F	19
DGRP_088	F	12
DGRP_091	M	32
DGRP_091	M	24
DGRP_091	M	10
DGRP_091	F	38
DGRP_091	F	34
DGRP_091	F	33
DGRP_091	M	28
DGRP_091	M	24
DGRP_091	M	18
DGRP_091	F	45
DGRP_091	F	35
DGRP_091	F	35
DGRP_091	M	24
DGRP_091	M	21
DGRP_091	M	10
DGRP_091	F	38
DGRP_091	F	35
DGRP_091	F	28
DGRP_091	M	24
DGRP_091	M	24
DGRP_091	F	33
DGRP_091	F	31
DGRP_091	F	24
DGRP_091	M	33
DGRP_091	M	31
DGRP_091	M	17
DGRP_091	F	35
DGRP_091	F	33
DGRP_091	F	33
DGRP_091	M	31
DGRP_091	M	24
DGRP_091	M	18
DGRP_091	F	26
DGRP_091	F	24
DGRP_091	F	20
DGRP_091	M	26
DGRP_091	M	26
DGRP_091	M	24
DGRP_091	F	39
DGRP_091	F	35
DGRP_091	F	27
DGRP_091	M	31
DGRP_091	M	21
DGRP_091	M	17
DGRP_091	F	35
DGRP_091	F	26
DGRP_091	F	19
DGRP_091	M	35
DGRP_091	M	28
DGRP_091	M	21
DGRP_091	F	33
DGRP_091	F	28
DGRP_091	F	19
DGRP_091	M	38
DGRP_091	M	28
DGRP_091	M	27
DGRP_091	F	28
DGRP_091	F	28
DGRP_091	F	6
DGRP_091	M	45
DGRP_091	M	39
DGRP_091	M	26
DGRP_091	F	26
DGRP_091	F	24
DGRP_091	F	17
DGRP_091	M	38
DGRP_091	M	35
DGRP_091	M	35
DGRP_091	F	27
DGRP_091	F	24
DGRP_091	F	18
DGRP_091	M	24
DGRP_091	M	24
DGRP_091	M	3
DGRP_091	F	42
DGRP_091	F	42
DGRP_091	M	31
DGRP_091	M	12
DGRP_091	F	31
DGRP_091	F	24
DGRP_091	F	24
DGRP_091	M	25
DGRP_091	M	17
DGRP_091	F	40
DGRP_091	F	38
DGRP_091	F	24
DGRP_091	M	38
DGRP_091	M	24
DGRP_091	M	14
DGRP_091	F	38
DGRP_091	F	31
DGRP_091	F	28
DGRP_091	M	31
DGRP_091	M	31
DGRP_091	M	28
DGRP_091	F	41
DGRP_091	F	38
DGRP_091	F	33
DGRP_091	M	28
DGRP_091	M	3
DGRP_091	F	32
DGRP_091	F	31
DGRP_091	F	31
DGRP_091	M	17
DGRP_091	M	12
DGRP_091	F	40
DGRP_091	F	31
DGRP_091	F	27
DGRP_091	M	31
DGRP_091	M	26
DGRP_091	M	24
DGRP_091	F	33
DGRP_091	F	31
DGRP_091	F	26
DGRP_091	M	34
DGRP_091	M	31
DGRP_091	M	17
DGRP_091	F	40
DGRP_091	F	35
DGRP_091	F	31
DGRP_091	M	17
DGRP_091	M	17
DGRP_091	F	40
DGRP_091	F	7
DGRP_091	M	38
DGRP_091	M	33
DGRP_091	M	26
DGRP_091	F	31
DGRP_091	F	12
DGRP_091	F	11
DGRP_093	M	34
DGRP_093	M	31
DGRP_093	M	31
DGRP_093	F	28
DGRP_093	F	28
DGRP_093	F	28
DGRP_093	M	27
DGRP_093	M	17
DGRP_093	M	17
DGRP_093	F	31
DGRP_093	F	31
DGRP_093	F	17
DGRP_093	M	31
DGRP_093	M	19
DGRP_093	M	18
DGRP_093	F	31
DGRP_093	F	28
DGRP_093	M	28
DGRP_093	M	24
DGRP_093	M	18
DGRP_093	F	31
DGRP_093	F	25
DGRP_093	F	3
DGRP_093	M	25
DGRP_093	M	17
DGRP_093	F	31
DGRP_093	F	20
DGRP_093	F	19
DGRP_093	M	31
DGRP_093	M	28
DGRP_093	M	27
DGRP_093	F	31
DGRP_093	F	27
DGRP_093	F	27
DGRP_093	M	31
DGRP_093	M	31
DGRP_093	M	26
DGRP_093	F	31
DGRP_093	F	28
DGRP_093	F	28
DGRP_093	M	31
DGRP_093	M	31
DGRP_093	M	31
DGRP_093	F	28
DGRP_093	F	26
DGRP_093	F	21
DGRP_093	M	33
DGRP_093	M	31
DGRP_093	M	28
DGRP_093	F	31
DGRP_093	F	28
DGRP_093	F	28
DGRP_093	M	34
DGRP_093	M	31
DGRP_093	M	18
DGRP_093	F	31
DGRP_093	F	25
DGRP_093	F	7
DGRP_093	M	27
DGRP_093	M	27
DGRP_093	M	27
DGRP_093	F	28
DGRP_093	F	27
DGRP_093	F	27
DGRP_093	M	31
DGRP_093	M	31
DGRP_093	M	26
DGRP_093	F	31
DGRP_093	F	31
DGRP_093	F	11
DGRP_093	M	27
DGRP_093	M	10
DGRP_093	M	10
DGRP_093	F	35
DGRP_093	F	21
DGRP_093	F	21
DGRP_093	M	27
DGRP_093	M	10
DGRP_093	M	10
DGRP_093	F	28
DGRP_093	F	28
DGRP_093	M	28
DGRP_093	M	26
DGRP_093	M	26
DGRP_093	F	28
DGRP_093	F	27
DGRP_093	F	10
DGRP_093	M	26
DGRP_093	M	26
DGRP_093	M	26
DGRP_093	F	10
DGRP_093	F	3
DGRP_093	M	28
DGRP_093	M	24
DGRP_093	F	28
DGRP_093	F	28
DGRP_093	F	12
DGRP_093	M	26
DGRP_093	M	24
DGRP_093	M	7
DGRP_093	F	28
DGRP_093	F	26
DGRP_093	F	24
DGRP_093	M	26
DGRP_093	M	10
DGRP_093	M	10
DGRP_093	F	31
DGRP_093	F	28
DGRP_093	F	26
DGRP_093	M	31
DGRP_093	M	28
DGRP_093	M	17
DGRP_093	F	31
DGRP_093	F	31
DGRP_093	F	26
DGRP_093	M	26
DGRP_093	M	26
DGRP_093	M	11
DGRP_093	F	26
DGRP_093	F	25
DGRP_093	F	17
DGRP_093	M	20
DGRP_093	M	11
DGRP_093	F	31
DGRP_093	F	28
DGRP_093	F	19
DGRP_093	M	14
DGRP_093	M	10
DGRP_093	M	10
DGRP_093	F	31
DGRP_093	F	31
DGRP_093	F	28
DGRP_101	M	42
DGRP_101	M	38
DGRP_101	M	17
DGRP_101	F	38
DGRP_101	F	38
DGRP_101	F	28
DGRP_101	M	38
DGRP_101	M	35
DGRP_101	M	10
DGRP_101	F	38
DGRP_101	F	35
DGRP_101	F	35
DGRP_101	M	35
DGRP_101	M	33
DGRP_101	M	3
DGRP_101	F	38
DGRP_101	F	35
DGRP_101	F	5
DGRP_101	M	56
DGRP_101	M	45
DGRP_101	M	33
DGRP_101	F	38
DGRP_101	F	38
DGRP_101	F	34
DGRP_101	M	45
DGRP_101	M	38
DGRP_101	F	42
DGRP_101	F	40
DGRP_101	F	24
DGRP_101	M	38
DGRP_101	M	35
DGRP_101	M	24
DGRP_101	F	38
DGRP_101	F	35
DGRP_101	F	31
DGRP_101	M	38
DGRP_101	M	38
DGRP_101	M	31
DGRP_101	F	38
DGRP_101	F	38
DGRP_101	F	34
DGRP_101	M	35
DGRP_101	M	31
DGRP_101	M	7
DGRP_101	F	38
DGRP_101	F	38
DGRP_101	F	38
DGRP_101	M	38
DGRP_101	M	35
DGRP_101	F	42
DGRP_101	F	33
